,tag_id,event_id,visible,timestamp,location_long,location_lat,ground_speed,height_above_ellipsoid,algorithm_marked_outlier,manually_marked_outlier,study_name
7673,Maxwell-Tag,3544790472,True,2017-08-03T22:40:07Z,-4.838291,50.510437,2160,53.52,False,False,Pet Cats United Kingdom
7674,Maxwell-Tag,3544790473,True,2017-08-03T22:43:18Z,-4.838391,50.510437,648,71.22,False,False,Pet Cats United Kingdom
7675,Maxwell-Tag,3544790474,True,2017-08-03T23:57:06Z,-4.838424,50.510544,5904,27.65,False,False,Pet Cats United Kingdom
7676,Maxwell-Tag,3544790475,True,2017-08-04T00:00:18Z,-4.838287,50.510296,0,49.34,False,False,Pet Cats United Kingdom
7677,Maxwell-Tag,3544790476,True,2017-08-04T00:03:27Z,-4.838374,50.510109,0,35.16,False,False,Pet Cats United Kingdom
7678,Maxwell-Tag,3544790477,True,2017-08-04T01:34:11Z,-4.838295,50.51041,1224,26.52,False,False,Pet Cats United Kingdom
7679,Maxwell-Tag,3544790478,True,2017-08-04T01:39:06Z,-4.838223,50.510609,756,77.46,False,False,Pet Cats United Kingdom
7680,Maxwell-Tag,3544790479,True,2017-08-04T02:05:42Z,-4.839174,50.510746,1836,46.97,False,False,Pet Cats United Kingdom
7681,Maxwell-Tag,3544790480,True,2017-08-04T02:08:44Z,-4.839735,50.51083,0,20.46,False,False,Pet Cats United Kingdom
7682,Maxwell-Tag,3544790481,True,2017-08-04T02:14:53Z,-4.83928,50.510529,828,31.88,False,False,Pet Cats United Kingdom
7683,Maxwell-Tag,3544790482,True,2017-08-04T02:17:59Z,-4.839211,50.510445,288,28.97,False,False,Pet Cats United Kingdom
7684,Maxwell-Tag,3544790483,True,2017-08-04T02:37:00Z,-4.838516,50.51049,288,28.22,False,False,Pet Cats United Kingdom
7685,Maxwell-Tag,3544790484,True,2017-08-04T02:40:05Z,-4.838216,50.510445,576,41.3,False,False,Pet Cats United Kingdom
7686,Maxwell-Tag,3544790485,True,2017-08-04T03:38:45Z,-4.838125,50.510204,2952,66.53,False,False,Pet Cats United Kingdom
7687,Maxwell-Tag,3544790486,True,2017-08-04T03:42:01Z,-4.838119,50.510094,2016,70.75,False,False,Pet Cats United Kingdom
7688,Maxwell-Tag,3544790487,True,2017-08-04T04:47:28Z,-4.838209,50.510311,2412,41.61,False,False,Pet Cats United Kingdom
7689,Maxwell-Tag,3544790488,True,2017-08-04T04:50:30Z,-4.838479,50.510265,1224,20.56,False,False,Pet Cats United Kingdom
7690,Maxwell-Tag,3544790489,True,2017-08-04T05:34:04Z,-4.838278,50.510479,5760,29.24,False,False,Pet Cats United Kingdom
7691,Maxwell-Tag,3544790490,True,2017-08-04T05:37:08Z,-4.838531,50.509872,144,46.05,False,False,Pet Cats United Kingdom
7692,Maxwell-Tag,3544790491,True,2017-08-04T05:58:42Z,-4.838326,50.510277,3852,40.71,False,False,Pet Cats United Kingdom
7693,Maxwell-Tag,3544790492,True,2017-08-04T06:01:46Z,-4.838198,50.510464,2232,30.75,False,False,Pet Cats United Kingdom
7694,Maxwell-Tag,3544790493,True,2017-08-04T06:04:49Z,-4.837493,50.510338,1332,41.28,False,False,Pet Cats United Kingdom
7695,Maxwell-Tag,3544790494,True,2017-08-04T06:07:56Z,-4.837592,50.510754,2988,19.12,False,False,Pet Cats United Kingdom
7696,Maxwell-Tag,3544790495,True,2017-08-04T06:47:02Z,-4.838352,50.510513,2376,29.05,False,False,Pet Cats United Kingdom
7697,Maxwell-Tag,3544790496,True,2017-08-04T06:50:22Z,-4.838526,50.510578,1872,47.09,False,False,Pet Cats United Kingdom
7698,Maxwell-Tag,3544790497,True,2017-08-04T10:17:22Z,-4.838226,50.510723,1692,68.55,False,False,Pet Cats United Kingdom
7699,Maxwell-Tag,3544790498,True,2017-08-04T10:20:34Z,-4.838517,50.510231,720,-15.39,False,False,Pet Cats United Kingdom
7700,Maxwell-Tag,3544790499,True,2017-08-04T10:44:19Z,-4.838384,50.510399,216,40.26,False,False,Pet Cats United Kingdom
7701,Maxwell-Tag,3544790500,True,2017-08-04T10:48:54Z,-4.838339,50.510506,180,37.91,False,False,Pet Cats United Kingdom
7702,Maxwell-Tag,3544790501,True,2017-08-04T21:46:43Z,-4.83853,50.510357,4860,26.65,False,False,Pet Cats United Kingdom
7703,Maxwell-Tag,3544790502,True,2017-08-04T21:49:47Z,-4.838433,50.509922,7236,45.42,False,False,Pet Cats United Kingdom
7704,Maxwell-Tag,3544790503,True,2017-08-04T21:55:55Z,-4.838725,50.509861,972,15.68,False,False,Pet Cats United Kingdom
7705,Maxwell-Tag,3544790504,True,2017-08-04T21:58:59Z,-4.838086,50.510216,2844,68.93,False,False,Pet Cats United Kingdom
7706,Maxwell-Tag,3544790505,True,2017-08-04T22:15:04Z,-4.837918,50.510422,1728,94.03,False,False,Pet Cats United Kingdom
7707,Maxwell-Tag,3544790506,True,2017-08-04T22:18:30Z,-4.838126,50.510548,144,46.74,False,False,Pet Cats United Kingdom
7708,Maxwell-Tag,3544790507,True,2017-08-04T23:15:18Z,-4.838208,50.510353,828,20.5,False,False,Pet Cats United Kingdom
7709,Maxwell-Tag,3544790508,True,2017-08-04T23:20:31Z,-4.838046,50.510334,1800,38.24,False,False,Pet Cats United Kingdom
7710,Maxwell-Tag,3544790509,True,2017-08-04T23:56:54Z,-4.838124,50.510571,324,88.19,False,False,Pet Cats United Kingdom
7711,Maxwell-Tag,3544790510,True,2017-08-05T00:00:04Z,-4.838255,50.510502,648,59.77,False,False,Pet Cats United Kingdom
7712,Maxwell-Tag,3544790511,True,2017-08-05T00:03:19Z,-4.838397,50.510052,756,9.79,False,False,Pet Cats United Kingdom
7713,Maxwell-Tag,3544790512,True,2017-08-05T00:09:33Z,-4.838341,50.510365,144,28.92,False,False,Pet Cats United Kingdom
7714,Maxwell-Tag,3544790513,True,2017-08-05T00:12:54Z,-4.838138,50.510509,2016,67.02,False,False,Pet Cats United Kingdom
7715,Maxwell-Tag,3544790514,True,2017-08-05T02:04:15Z,-4.838717,50.510612,2268,27.63,False,False,Pet Cats United Kingdom
7716,Maxwell-Tag,3544790515,True,2017-08-05T02:07:18Z,-4.839253,50.510464,0,27.62,False,False,Pet Cats United Kingdom
7717,Maxwell-Tag,3544790516,True,2017-08-05T02:38:41Z,-4.838661,50.510513,2412,34.0,False,False,Pet Cats United Kingdom
7718,Maxwell-Tag,3544790517,True,2017-08-05T02:42:01Z,-4.838742,50.511425,1944,23.2,False,False,Pet Cats United Kingdom
7719,Maxwell-Tag,3544790518,True,2017-08-05T03:23:50Z,-4.837859,50.510433,1404,60.85,False,False,Pet Cats United Kingdom
7720,Maxwell-Tag,3544790519,True,2017-08-05T03:26:56Z,-4.837861,50.510128,144,30.21,False,False,Pet Cats United Kingdom
7721,Maxwell-Tag,3544790520,True,2017-08-05T03:52:04Z,-4.837595,50.509972,1188,55.02,False,False,Pet Cats United Kingdom
7722,Maxwell-Tag,3544790521,True,2017-08-05T03:55:18Z,-4.838093,50.51038,1404,55.78,False,False,Pet Cats United Kingdom
7723,Maxwell-Tag,3544790522,True,2017-08-05T03:58:32Z,-4.838484,50.510464,1332,41.59,False,False,Pet Cats United Kingdom
7724,Maxwell-Tag,3544790523,True,2017-08-05T04:02:01Z,-4.838748,50.510864,684,53.51,False,False,Pet Cats United Kingdom
7725,Maxwell-Tag,3544790524,True,2017-08-05T04:08:21Z,-4.838683,50.51054,540,80.72,False,False,Pet Cats United Kingdom
7726,Maxwell-Tag,3544790525,True,2017-08-05T04:11:26Z,-4.838437,50.510098,1944,25.13,False,False,Pet Cats United Kingdom
7727,Maxwell-Tag,3544790526,True,2017-08-05T04:14:46Z,-4.838589,50.50956,2772,66.89,False,False,Pet Cats United Kingdom
7728,Maxwell-Tag,3544790527,True,2017-08-05T04:18:09Z,-4.838655,50.509476,540,49.88,False,False,Pet Cats United Kingdom
7729,Maxwell-Tag,3544790528,True,2017-08-05T04:47:24Z,-4.837972,50.5103,1476,56.06,False,False,Pet Cats United Kingdom
7730,Maxwell-Tag,3544790529,True,2017-08-05T04:50:32Z,-4.837639,50.510303,1548,40.9,False,False,Pet Cats United Kingdom
7731,Maxwell-Tag,3544790530,True,2017-08-05T05:02:08Z,-4.838381,50.510227,1116,38.86,False,False,Pet Cats United Kingdom
7732,Maxwell-Tag,3544790531,True,2017-08-05T05:09:49Z,-4.838652,50.510208,1008,38.23,False,False,Pet Cats United Kingdom
7733,Maxwell-Tag,3544790532,True,2017-08-05T06:12:11Z,-4.838631,50.510529,16488,2.6,False,False,Pet Cats United Kingdom
7734,Maxwell-Tag,3544790533,True,2017-08-05T06:12:35Z,-4.83842,50.510517,4716,45.93,False,False,Pet Cats United Kingdom
7735,Maxwell-Tag,3544790534,True,2017-08-05T06:15:59Z,-4.838529,50.510536,900,36.43,False,False,Pet Cats United Kingdom
7736,Maxwell-Tag,3544790535,True,2017-08-05T06:30:15Z,-4.838138,50.510532,576,45.16,False,False,Pet Cats United Kingdom
7737,Maxwell-Tag,3544790536,True,2017-08-05T06:34:52Z,-4.83813,50.51054,1404,51.84,False,False,Pet Cats United Kingdom
7738,Maxwell-Tag,3544790537,True,2017-08-05T21:23:12Z,-4.838549,50.510544,252,51.25,False,False,Pet Cats United Kingdom
7739,Maxwell-Tag,3544790538,True,2017-08-05T21:26:21Z,-4.838487,50.509727,900,51.44,False,False,Pet Cats United Kingdom
7740,Maxwell-Tag,3544790539,True,2017-08-05T21:32:26Z,-4.838645,50.50946,1332,52.51,False,False,Pet Cats United Kingdom
7741,Maxwell-Tag,3544790540,True,2017-08-05T21:35:29Z,-4.83871,50.509441,468,53.0,False,False,Pet Cats United Kingdom
7742,Maxwell-Tag,3544790541,True,2017-08-05T21:38:31Z,-4.838501,50.510136,2448,37.98,False,False,Pet Cats United Kingdom
7743,Maxwell-Tag,3544790542,True,2017-08-05T21:41:33Z,-4.838583,50.510815,3132,43.38,False,False,Pet Cats United Kingdom
7744,Maxwell-Tag,3544790543,True,2017-08-05T21:44:52Z,-4.838359,50.510548,576,44.14,False,False,Pet Cats United Kingdom
7745,Maxwell-Tag,3544790544,True,2017-08-05T21:48:15Z,-4.838357,50.510544,576,33.9,False,False,Pet Cats United Kingdom
7746,Maxwell-Tag,3544790545,True,2017-08-05T23:31:32Z,-4.838664,50.510727,8964,61.37,False,False,Pet Cats United Kingdom
7747,Maxwell-Tag,3544790546,True,2017-08-05T23:34:35Z,-4.838123,50.510925,0,34.34,False,False,Pet Cats United Kingdom
7748,Maxwell-Tag,3544790547,True,2017-08-05T23:41:08Z,-4.837805,50.510643,756,41.32,False,False,Pet Cats United Kingdom
7749,Maxwell-Tag,3544790548,True,2017-08-05T23:44:12Z,-4.837781,50.51062,0,42.65,False,False,Pet Cats United Kingdom
7750,Maxwell-Tag,3544790549,True,2017-08-05T23:59:41Z,-4.838963,50.510609,432,31.76,False,False,Pet Cats United Kingdom
7751,Maxwell-Tag,3544790550,True,2017-08-06T00:02:46Z,-4.839391,50.51054,0,21.21,False,False,Pet Cats United Kingdom
7752,Maxwell-Tag,3544790551,True,2017-08-06T00:05:53Z,-4.839371,50.510563,756,33.65,False,False,Pet Cats United Kingdom
7753,Maxwell-Tag,3544790552,True,2017-08-06T00:21:55Z,-4.838374,50.510513,468,18.12,False,False,Pet Cats United Kingdom
7754,Maxwell-Tag,3544790553,True,2017-08-06T00:25:16Z,-4.838251,50.510418,144,50.44,False,False,Pet Cats United Kingdom
7755,Maxwell-Tag,3544790554,True,2017-08-06T01:26:28Z,-4.83812,50.510761,972,53.22,False,False,Pet Cats United Kingdom
7756,Maxwell-Tag,3544790555,True,2017-08-06T01:29:36Z,-4.838557,50.511429,0,31.81,False,False,Pet Cats United Kingdom
7757,Maxwell-Tag,3544790556,True,2017-08-06T02:07:00Z,-4.838233,50.510536,2952,47.9,False,False,Pet Cats United Kingdom
7758,Maxwell-Tag,3544790557,True,2017-08-06T02:10:05Z,-4.837408,50.509731,4068,34.15,False,False,Pet Cats United Kingdom
7759,Maxwell-Tag,3544790558,True,2017-08-06T02:22:34Z,-4.837801,50.510204,1440,49.44,False,False,Pet Cats United Kingdom
7760,Maxwell-Tag,3544790559,True,2017-08-06T02:25:41Z,-4.838477,50.510109,756,47.38,False,False,Pet Cats United Kingdom
7761,Maxwell-Tag,3544790560,True,2017-08-06T03:09:51Z,-4.838168,50.510406,4896,43.37,False,False,Pet Cats United Kingdom
7762,Maxwell-Tag,3544790561,True,2017-08-06T03:12:57Z,-4.838245,50.510513,648,32.39,False,False,Pet Cats United Kingdom
7763,Maxwell-Tag,3544790562,True,2017-08-06T04:20:01Z,-4.837782,50.510635,1044,42.6,False,False,Pet Cats United Kingdom
7764,Maxwell-Tag,3544790563,True,2017-08-06T04:23:05Z,-4.837735,50.510708,5796,53.93,False,False,Pet Cats United Kingdom
7765,Maxwell-Tag,3544790564,True,2017-08-06T05:12:03Z,-4.838351,50.510231,3672,55.08,False,False,Pet Cats United Kingdom
7766,Maxwell-Tag,3544790565,True,2017-08-06T05:15:10Z,-4.838492,50.510315,1368,48.57,False,False,Pet Cats United Kingdom
7767,Maxwell-Tag,3544790566,True,2017-08-06T19:54:50Z,-4.837797,50.510292,2664,87.23,False,False,Pet Cats United Kingdom
7768,Maxwell-Tag,3544790567,False,2017-08-06T19:58:16Z,-4.819323,50.504917,684,1912.89,True,False,Pet Cats United Kingdom
7769,Maxwell-Tag,3544790568,False,2017-08-06T20:01:46Z,-4.806171,50.501278,2592,3149.7,True,False,Pet Cats United Kingdom
7770,Maxwell-Tag,3544790569,False,2017-08-06T20:05:59Z,-4.803785,50.500431,2412,3151.43,True,False,Pet Cats United Kingdom
7771,Maxwell-Tag,3544790570,True,2017-08-06T20:10:31Z,-4.838139,50.510319,2124,63.89,False,False,Pet Cats United Kingdom
7772,Maxwell-Tag,3544790571,True,2017-08-06T20:14:57Z,-4.838159,50.510571,900,59.23,False,False,Pet Cats United Kingdom
7773,Maxwell-Tag,3544790572,True,2017-08-06T23:59:09Z,-4.838366,50.51049,648,28.21,False,False,Pet Cats United Kingdom
7774,Maxwell-Tag,3544790573,True,2017-08-07T00:02:49Z,-4.838212,50.510391,360,-0.41,False,False,Pet Cats United Kingdom
7775,Maxwell-Tag,3544790574,True,2017-08-07T00:06:49Z,-4.838205,50.510406,612,54.05,False,False,Pet Cats United Kingdom
7776,Maxwell-Tag,3544790575,True,2017-08-07T02:10:51Z,-4.83841,50.510143,1188,42.62,False,False,Pet Cats United Kingdom
7777,Maxwell-Tag,3544790576,True,2017-08-07T02:19:04Z,-4.838697,50.509319,72,43.44,False,False,Pet Cats United Kingdom
7778,Maxwell-Tag,3544790577,True,2017-08-07T03:00:57Z,-4.839287,50.509441,1764,41.91,False,False,Pet Cats United Kingdom
7779,Maxwell-Tag,3544790578,True,2017-08-07T03:04:05Z,-4.83964,50.509541,360,37.52,False,False,Pet Cats United Kingdom
7780,Maxwell-Tag,3544790579,True,2017-08-07T03:13:28Z,-4.839061,50.509495,1872,34.73,False,False,Pet Cats United Kingdom
7781,Maxwell-Tag,3544790580,True,2017-08-07T03:16:37Z,-4.83898,50.509369,1656,44.29,False,False,Pet Cats United Kingdom
7782,Maxwell-Tag,3544790581,True,2017-08-07T03:39:16Z,-4.838525,50.510006,2016,39.4,False,False,Pet Cats United Kingdom
7783,Maxwell-Tag,3544790582,True,2017-08-07T03:42:18Z,-4.838368,50.509983,1332,33.59,False,False,Pet Cats United Kingdom
7784,Maxwell-Tag,3544790583,True,2017-08-07T04:04:01Z,-4.838611,50.510708,5364,39.96,False,False,Pet Cats United Kingdom
7785,Maxwell-Tag,3544790584,True,2017-08-07T04:07:03Z,-4.838957,50.510834,3924,25.68,False,False,Pet Cats United Kingdom
7786,Maxwell-Tag,3544790585,True,2017-08-07T04:41:00Z,-4.839213,50.510571,864,38.38,False,False,Pet Cats United Kingdom
7787,Maxwell-Tag,3544790586,True,2017-08-07T04:44:03Z,-4.839286,50.510525,0,42.03,False,False,Pet Cats United Kingdom
7788,Maxwell-Tag,3544790587,True,2017-08-07T05:17:37Z,-4.838662,50.510429,2016,41.3,False,False,Pet Cats United Kingdom
7789,Maxwell-Tag,3544790588,True,2017-08-07T05:20:40Z,-4.83849,50.510323,1800,55.36,False,False,Pet Cats United Kingdom
7790,Maxwell-Tag,3544790589,True,2017-08-07T06:06:36Z,-4.838267,50.510509,2124,38.55,False,False,Pet Cats United Kingdom
7791,Maxwell-Tag,3544790590,True,2017-08-07T06:09:45Z,-4.838335,50.510601,720,38.77,False,False,Pet Cats United Kingdom
7792,Maxwell-Tag,3544790591,True,2017-08-07T20:46:16Z,-4.838141,50.510014,6192,45.85,False,False,Pet Cats United Kingdom
7793,Maxwell-Tag,3544790592,True,2017-08-07T20:49:24Z,-4.838389,50.509827,468,56.76,False,False,Pet Cats United Kingdom
7794,Maxwell-Tag,3544790593,True,2017-08-07T20:56:03Z,-4.838568,50.509617,180,44.89,False,False,Pet Cats United Kingdom
7795,Maxwell-Tag,3544790594,True,2017-08-07T20:59:10Z,-4.838596,50.509583,540,38.14,False,False,Pet Cats United Kingdom
7796,Maxwell-Tag,3544790595,True,2017-08-07T21:30:05Z,-4.837698,50.5103,216,23.73,False,False,Pet Cats United Kingdom
7797,Maxwell-Tag,3544790596,True,2017-08-07T21:33:14Z,-4.837616,50.510742,0,33.79,False,False,Pet Cats United Kingdom
7798,Maxwell-Tag,3544790597,True,2017-08-07T22:01:27Z,-4.837789,50.510429,1260,50.98,False,False,Pet Cats United Kingdom
7799,Maxwell-Tag,3544790598,True,2017-08-07T22:04:35Z,-4.838251,50.510403,3456,48.68,False,False,Pet Cats United Kingdom
7800,Maxwell-Tag,3544790599,True,2017-08-07T23:17:28Z,-4.838664,50.510574,8280,33.01,False,False,Pet Cats United Kingdom
7801,Maxwell-Tag,3544790600,True,2017-08-07T23:20:34Z,-4.839984,50.511143,3960,10.54,False,False,Pet Cats United Kingdom
7802,Maxwell-Tag,3544790601,True,2017-08-07T23:23:41Z,-4.839807,50.511086,0,28.95,False,False,Pet Cats United Kingdom
7803,Maxwell-Tag,3544790602,True,2017-08-07T23:33:30Z,-4.838631,50.510674,1188,23.58,False,False,Pet Cats United Kingdom
7804,Maxwell-Tag,3544790603,True,2017-08-07T23:36:39Z,-4.838284,50.510433,0,22.47,False,False,Pet Cats United Kingdom
7805,Maxwell-Tag,3544790604,True,2017-08-07T23:58:58Z,-4.838173,50.510487,1188,29.87,False,False,Pet Cats United Kingdom
7806,Maxwell-Tag,3544790605,True,2017-08-08T00:02:11Z,-4.838287,50.510452,0,41.1,False,False,Pet Cats United Kingdom
7807,Maxwell-Tag,3544790606,True,2017-08-08T00:05:38Z,-4.838101,50.510246,1584,39.57,False,False,Pet Cats United Kingdom
7808,Maxwell-Tag,3544790607,True,2017-08-08T00:09:09Z,-4.83844,50.510593,612,47.42,False,False,Pet Cats United Kingdom
7809,Maxwell-Tag,3544790608,True,2017-08-08T00:13:11Z,-4.838288,50.510544,612,51.37,False,False,Pet Cats United Kingdom
7810,Maxwell-Tag,3544790609,True,2017-08-08T00:16:18Z,-4.838283,50.510494,0,24.88,False,False,Pet Cats United Kingdom
7811,Maxwell-Tag,3544790610,True,2017-08-08T00:19:25Z,-4.83845,50.51049,0,19.67,False,False,Pet Cats United Kingdom
7812,Maxwell-Tag,3544790611,True,2017-08-08T00:22:32Z,-4.838346,50.510502,0,47.77,False,False,Pet Cats United Kingdom
7813,Maxwell-Tag,3544790612,True,2017-08-08T00:25:39Z,-4.838391,50.510628,0,8.02,False,False,Pet Cats United Kingdom
7814,Maxwell-Tag,3544790613,True,2017-08-08T00:28:47Z,-4.838402,50.510536,0,27.68,False,False,Pet Cats United Kingdom
7815,Maxwell-Tag,3544790614,True,2017-08-08T00:31:54Z,-4.8384,50.510498,900,44.4,False,False,Pet Cats United Kingdom
7816,Maxwell-Tag,3544790615,True,2017-08-08T00:35:00Z,-4.838389,50.510448,1800,44.43,False,False,Pet Cats United Kingdom
7817,Maxwell-Tag,3544790616,True,2017-08-08T00:38:06Z,-4.838345,50.510429,1152,41.03,False,False,Pet Cats United Kingdom
7818,Maxwell-Tag,3544790617,True,2017-08-08T00:41:13Z,-4.838264,50.510452,0,42.71,False,False,Pet Cats United Kingdom
7819,Maxwell-Tag,3544790618,True,2017-08-08T00:44:26Z,-4.83865,50.510712,11016,30.22,False,False,Pet Cats United Kingdom
7820,Maxwell-Tag,3544790619,False,2017-08-08T00:44:41Z,-4.838066,50.510223,0,59.74,True,False,Pet Cats United Kingdom
7821,Maxwell-Tag,3544790620,True,2017-08-08T00:47:48Z,-4.839221,50.51125,6876,-29.77,False,False,Pet Cats United Kingdom
7822,Maxwell-Tag,3544790621,True,2017-08-08T00:50:58Z,-4.838366,50.510544,648,19.52,False,False,Pet Cats United Kingdom
7823,Maxwell-Tag,3544790622,True,2017-08-08T00:54:19Z,-4.838364,50.510509,108,32.27,False,False,Pet Cats United Kingdom
7824,Maxwell-Tag,3544790623,True,2017-08-08T00:57:48Z,-4.838414,50.510509,1620,40.86,False,False,Pet Cats United Kingdom
7825,Maxwell-Tag,3544790624,True,2017-08-08T01:01:21Z,-4.838304,50.510456,864,34.89,False,False,Pet Cats United Kingdom
7826,Maxwell-Tag,3544790625,True,2017-08-08T01:05:24Z,-4.8384,50.510544,2412,31.23,False,False,Pet Cats United Kingdom
7827,Maxwell-Tag,3544790626,True,2017-08-08T01:10:00Z,-4.838156,50.510349,2268,46.46,False,False,Pet Cats United Kingdom
7828,Maxwell-Tag,3544790627,True,2017-08-08T01:14:19Z,-4.838296,50.510456,540,40.05,False,False,Pet Cats United Kingdom
7829,Maxwell-Tag,3544790628,True,2017-08-08T01:17:48Z,-4.838351,50.51046,972,60.38,False,False,Pet Cats United Kingdom
7830,Maxwell-Tag,3544790629,True,2017-08-08T01:21:51Z,-4.838421,50.510483,2304,46.91,False,False,Pet Cats United Kingdom
7831,Maxwell-Tag,3544790630,True,2017-08-08T01:26:44Z,-4.838495,50.510471,792,37.29,False,False,Pet Cats United Kingdom
7832,Maxwell-Tag,3544790631,True,2017-08-08T01:31:49Z,-4.838309,50.510628,720,47.3,False,False,Pet Cats United Kingdom
7833,Maxwell-Tag,3544790632,True,2017-08-08T01:37:02Z,-4.838403,50.510441,468,-7.03,False,False,Pet Cats United Kingdom
7834,Maxwell-Tag,3544790633,True,2017-08-08T01:40:18Z,-4.838335,50.510468,504,33.05,False,False,Pet Cats United Kingdom
7835,Maxwell-Tag,3544790634,True,2017-08-08T01:43:37Z,-4.838288,50.510445,1296,67.03,False,False,Pet Cats United Kingdom
7836,Maxwell-Tag,3544790635,True,2017-08-08T01:46:55Z,-4.838009,50.510479,288,72.03,False,False,Pet Cats United Kingdom
7837,Maxwell-Tag,3544790636,True,2017-08-08T01:50:11Z,-4.838295,50.510483,540,42.85,False,False,Pet Cats United Kingdom
7838,Maxwell-Tag,3544790637,True,2017-08-08T01:53:26Z,-4.838199,50.510422,5040,69.78,False,False,Pet Cats United Kingdom
7839,Maxwell-Tag,3544790638,True,2017-08-08T01:56:42Z,-4.83842,50.510509,108,24.1,False,False,Pet Cats United Kingdom
7840,Maxwell-Tag,3544790639,True,2017-08-08T02:00:01Z,-4.838248,50.510468,1656,44.9,False,False,Pet Cats United Kingdom
7841,Maxwell-Tag,3544790640,True,2017-08-08T02:03:33Z,-4.83816,50.510433,972,68.94,False,False,Pet Cats United Kingdom
7842,Maxwell-Tag,3544790641,True,2017-08-08T02:06:46Z,-4.838308,50.510445,396,20.14,False,False,Pet Cats United Kingdom
7843,Maxwell-Tag,3544790642,True,2017-08-08T02:09:56Z,-4.838343,50.510483,2952,30.49,False,False,Pet Cats United Kingdom
7844,Maxwell-Tag,3544790643,True,2017-08-08T02:13:05Z,-4.838165,50.510376,0,36.47,False,False,Pet Cats United Kingdom
7845,Maxwell-Tag,3544790644,True,2017-08-08T02:16:14Z,-4.839185,50.51067,2124,28.2,False,False,Pet Cats United Kingdom
7846,Maxwell-Tag,3544790645,True,2017-08-08T02:19:24Z,-4.839088,50.510811,0,41.73,False,False,Pet Cats United Kingdom
7847,Maxwell-Tag,3544790646,True,2017-08-08T02:22:33Z,-4.838664,50.511162,0,23.98,False,False,Pet Cats United Kingdom
7848,Maxwell-Tag,3544790647,True,2017-08-08T02:25:41Z,-4.83899,50.511261,0,37.2,False,False,Pet Cats United Kingdom
7849,Maxwell-Tag,3544790648,True,2017-08-08T02:28:49Z,-4.839154,50.51125,0,33.74,False,False,Pet Cats United Kingdom
7850,Maxwell-Tag,3544790649,True,2017-08-08T02:31:59Z,-4.839124,50.511227,900,14.98,False,False,Pet Cats United Kingdom
7851,Maxwell-Tag,3544790650,True,2017-08-08T02:35:08Z,-4.839115,50.511246,0,31.45,False,False,Pet Cats United Kingdom
7852,Maxwell-Tag,3544790651,True,2017-08-08T02:38:17Z,-4.839146,50.511272,0,26.02,False,False,Pet Cats United Kingdom
7853,Maxwell-Tag,3544790652,True,2017-08-08T02:41:26Z,-4.839148,50.511223,756,33.55,False,False,Pet Cats United Kingdom
7854,Maxwell-Tag,3544790653,True,2017-08-08T02:44:35Z,-4.839056,50.511265,0,10.26,False,False,Pet Cats United Kingdom
7855,Maxwell-Tag,3544790654,True,2017-08-08T02:47:44Z,-4.839023,50.511215,936,18.7,False,False,Pet Cats United Kingdom
7856,Maxwell-Tag,3544790655,True,2017-08-08T02:50:53Z,-4.839146,50.511234,0,24.8,False,False,Pet Cats United Kingdom
7857,Maxwell-Tag,3544790656,True,2017-08-08T02:54:03Z,-4.839107,50.511234,0,20.8,False,False,Pet Cats United Kingdom
7858,Maxwell-Tag,3544790657,True,2017-08-08T02:57:13Z,-4.839066,50.511169,0,22.51,False,False,Pet Cats United Kingdom
7859,Maxwell-Tag,3544790658,True,2017-08-08T03:00:23Z,-4.839135,50.511242,0,23.39,False,False,Pet Cats United Kingdom
7860,Maxwell-Tag,3544790659,True,2017-08-08T03:03:25Z,-4.839174,50.511265,0,17.51,False,False,Pet Cats United Kingdom
7861,Maxwell-Tag,3544790660,True,2017-08-08T03:06:28Z,-4.839115,50.511238,0,22.89,False,False,Pet Cats United Kingdom
7862,Maxwell-Tag,3544790661,True,2017-08-08T03:09:31Z,-4.839114,50.511215,0,25.82,False,False,Pet Cats United Kingdom
7863,Maxwell-Tag,3544790662,True,2017-08-08T03:12:37Z,-4.839062,50.511196,0,23.32,False,False,Pet Cats United Kingdom
7864,Maxwell-Tag,3544790663,True,2017-08-08T03:15:41Z,-4.839096,50.511223,0,24.81,False,False,Pet Cats United Kingdom
7865,Maxwell-Tag,3544790664,True,2017-08-08T03:18:45Z,-4.839087,50.511246,0,20.55,False,False,Pet Cats United Kingdom
7866,Maxwell-Tag,3544790665,True,2017-08-08T03:21:49Z,-4.839087,50.511177,0,29.57,False,False,Pet Cats United Kingdom
7867,Maxwell-Tag,3544790666,True,2017-08-08T03:24:58Z,-4.839105,50.511208,324,22.03,False,False,Pet Cats United Kingdom
7868,Maxwell-Tag,3544790667,True,2017-08-08T03:28:10Z,-4.839232,50.51133,828,26.46,False,False,Pet Cats United Kingdom
7869,Maxwell-Tag,3544790668,True,2017-08-08T03:31:23Z,-4.839186,50.511372,4212,21.33,False,False,Pet Cats United Kingdom
7870,Maxwell-Tag,3544790669,True,2017-08-08T03:34:29Z,-4.838893,50.511444,3888,35.95,False,False,Pet Cats United Kingdom
7871,Maxwell-Tag,3544790670,True,2017-08-08T03:38:48Z,-4.837644,50.510601,1116,46.11,False,False,Pet Cats United Kingdom
7872,Maxwell-Tag,3544790671,True,2017-08-08T03:44:11Z,-4.837587,50.510838,3204,-6.46,False,False,Pet Cats United Kingdom
